Frequency (Hz),Magnitude (db)
183.0,-137.3488607252912
184.0,-137.5674458270989
185.0,-137.78358188684004
186.0,-137.99732537211167
187.0,-138.20873076694104
188.0,-138.41785065282053
189.0,-138.62473572279544
190.0,-138.82943532461798
191.0,-139.03199660259784
192.0,-139.23246550540827
193.0,-139.43088649885448
194.0,-139.62730248150697
195.0,-139.82175475792363
196.0,-140.01428393363895
197.0,-140.20492864467786
198.0,-140.3937268951017
199.0,-140.58071510770245
200.0,-140.76592895938643
201.0,-140.94940250230377
202.0,-141.13116947652063
203.0,-141.31126209168687
204.0,-141.4897119633975
205.0,-141.66654916263926
206.0,-141.84180418666287
207.0,-142.01550472077915
208.0,-142.18768002220529
209.0,-142.35835610381915
210.0,-142.52756027996926
211.0,-142.6953177461881
212.0,-142.8616540592318
213.0,-143.0265929877114
214.0,-143.19015861785314
215.0,-143.35237391915845
216.0,-143.51326136083046
217.0,-143.67284282667475
218.0,-143.8311395813187
219.0,-143.988172452544
220.0,-144.14396153974434
221.0,-144.29852685045074
222.0,-144.4518872756116
223.0,-144.60406177996853
224.0,-144.75506860238963
225.0,-144.90492567707284
226.0,-145.05365004370586
227.0,-145.20125909407147
228.0,-145.3477693455446
229.0,-145.49319670568605
230.0,-145.63755742905784
231.0,-145.78086637038294
232.0,-145.9231391736213
233.0,-146.06439000726877
234.0,-146.20463383003107
235.0,-146.34388425488595
236.0,-146.48215510451064
237.0,-146.61945988679045
238.0,-146.75581196903752
239.0,-146.89122359154857
240.0,-147.02570762018254
241.0,-147.15927657854286
242.0,-147.2919422767427
243.0,-147.42371593035284
244.0,-147.55461012773873
245.0,-147.684634680547
246.0,-147.81380252294787
247.0,-147.94212216028737
248.0,-148.06960604782336
249.0,-148.19626334193185
250.0,-148.3221047098113
251.0,-148.4471397971588
252.0,-148.57137834820722
253.0,-148.6948298218286
254.0,-148.8175036451347
255.0,-148.93940870159648
256.0,-149.0605542663096
257.0,-149.18094837329977
258.0,-149.30060066029978
259.0,-149.41951845144163
260.0,-149.5377104944934
261.0,-149.65518480556545
262.0,-149.7719492640751
263.0,-149.88801171462148
264.0,-150.00337921308676
265.0,-150.11806007215267
266.0,-150.23206072903764
267.0,-150.34538905343192
268.0,-150.45805116116657
269.0,-150.5700551327695
270.0,-150.6814065533604
271.0,-150.79211276169713
272.0,-150.9021799388179
273.0,-151.01161451620462
274.0,-151.12042234590575
275.0,-151.22861058732568
276.0,-151.33618380378192
277.0,-151.4431492651122
278.0,-151.54951138918653
279.0,-151.65527727193017
280.0,-151.76045108757114
281.0,-151.8650390039318
282.0,-151.96904656151963
283.0,-152.0724783609166
284.0,-152.17533992471226
285.0,-152.27763626520118
286.0,-152.37937201920923
287.0,-152.48055257419753
288.0,-152.58118223730375
289.0,-152.68126571005334
290.0,-152.78080776002795
291.0,-152.8798123536277
292.0,-152.97828493915875
293.0,-153.07622847863712
294.0,-153.17364831471323
295.0,-153.27054775058977
296.0,-153.36693167412787
297.0,-153.46280283414447
298.0,-153.5581664275009
299.0,-153.65302563781742
300.0,-153.74738432569077
301.0,-153.84124580932735
302.0,-153.9346143107776
303.0,-154.02749273050938
304.0,-154.11988483823487
305.0,-154.2117938284269
306.0,-154.30322376003235
307.0,-154.39417600843734
308.0,-154.48465643192444
309.0,-154.57466528600614
310.0,-154.6642072279593
311.0,-154.75328557626705
312.0,-154.8419018798967
313.0,-154.9300604916578
314.0,-155.0177617660022
315.0,-155.10501116218126
316.0,-155.191810617153
317.0,-155.27816039300166
318.0,-155.36406649127065
319.0,-155.4495292667878
320.0,-155.5345512000522
321.0,-155.61913479380343
322.0,-155.70328288554728
323.0,-155.78699703126446
324.0,-155.87027965431542
325.0,-155.95313319320925
326.0,-156.03555892728696
327.0,-156.1175599892648
328.0,-156.19913653639094
329.0,-156.2802921082443
330.0,-156.36102771145664
331.0,-156.44134479550638
332.0,-156.52124647211525
333.0,-156.60073281905386
334.0,-156.67980666650817
335.0,-156.75846804579896
336.0,-156.83672102601844
337.0,-156.91456270447668
338.0,-156.9920003622288
339.0,-157.06902958857455
340.0,-157.14565627839247
341.0,-157.22187749342814
342.0,-157.29769882065915
343.0,-157.37311710242574
344.0,-157.44813739515342
345.0,-157.5227546307094
346.0,-157.59698090663906
347.0,-157.67080400960148
348.0,-157.74423196659797
349.0,-157.81726759318033
350.0,-157.8899059693032
351.0,-157.96215211177122
352.0,-158.0340037952786
353.0,-158.1054626342328
354.0,-158.1765312601488
355.0,-158.24720682150473
356.0,-158.31749301268127
357.0,-158.38738695299713
358.0,-158.45689256675632
359.0,-158.52600661271154
360.0,-158.5947323873688
361.0,-158.66306833167332
362.0,-158.7310152689072
363.0,-158.79857339995826
364.0,-158.86574295928912
365.0,-158.93252281935625
366.0,-158.99891466217727
367.0,-159.06491737240788
368.0,-159.1305314356633
369.0,-159.1957550550888
370.0,-159.26059162014295
371.0,-159.3250365755581
372.0,-159.38909305098585
373.0,-159.45275874639876
374.0,-159.5160332225599
375.0,-159.57891891850232
376.0,-159.6414104283199
377.0,-159.70351178700895
378.0,-159.7652201026836
379.0,-159.82653513167514
380.0,-159.8874563468899
381.0,-159.94798310614132
382.0,-160.00811463149108
383.0,-160.06785015363846
384.0,-160.12718844088835
385.0,-160.18612931708904
386.0,-160.2446703495017
387.0,-160.30281368555006
388.0,-160.36055437950813
389.0,-160.41789460472052
390.0,-160.47483044203972
391.0,-160.53136331335497
392.0,-160.58749061622262
393.0,-160.64321125099283
394.0,-160.69852427705737
395.0,-160.7534281116035
396.0,-160.80792129102562
397.0,-160.86200221515764
398.0,-160.91567006673156
399.0,-160.968923489394
400.0,-161.02175958211436
401.0,-161.07417860438977
402.0,-161.1261772564323
403.0,-161.17775429084787
404.0,-161.22890988215258
405.0,-161.27963870984672
406.0,-161.32994309012827
407.0,-161.37981762331606
408.0,-161.42926226236287
409.0,-161.47827573472952
410.0,-161.52685393421729
411.0,-161.57499724602616
412.0,-161.62270280832217
413.0,-161.66996668952353
414.0,-161.7167908735774
415.0,-161.76316830897335
416.0,-161.80910256041858
417.0,-161.85458664172157
418.0,-161.89962011758575
419.0,-161.94420155678588
420.0,-161.98832643768282
421.0,-162.03199652870643
422.0,-162.075204966206
423.0,-162.11795201486055
424.0,-162.1602358881874
425.0,-162.20205193775382
426.0,-162.2433994755518
427.0,-162.28427416515478
428.0,-162.3246783384941
429.0,-162.36460200934644
430.0,-162.40405027780372
431.0,-162.44301603939908
432.0,-162.48149793988705
433.0,-162.5194939724166
434.0,-162.55700028434677
435.0,-162.59401630400916
